Ground Truth Label,Ground Truth Name,Ground Truth Image Path,Predict Label,right?(1),Accuracy
189,DOUBLE EYED FIG PARROT,/kaggle/input/100-bird-species/test/DOUBLE EYED FIG PARROT/5.jpg,189,1,
190,DOWNY WOODPECKER,/kaggle/input/100-bird-species/test/DOWNY WOODPECKER/5.jpg,190,1,
190,DOWNY WOODPECKER,/kaggle/input/100-bird-species/test/DOWNY WOODPECKER/4.jpg,190,1,
190,DOWNY WOODPECKER,/kaggle/input/100-bird-species/test/DOWNY WOODPECKER/1.jpg,190,1,
190,DOWNY WOODPECKER,/kaggle/input/100-bird-species/test/DOWNY WOODPECKER/3.jpg,190,1,
190,DOWNY WOODPECKER,/kaggle/input/100-bird-species/test/DOWNY WOODPECKER/2.jpg,190,1,
191,DUSKY LORY,/kaggle/input/100-bird-species/test/DUSKY LORY/5.jpg,191,1,
191,DUSKY LORY,/kaggle/input/100-bird-species/test/DUSKY LORY/1.jpg,191,1,
191,DUSKY LORY,/kaggle/input/100-bird-species/test/DUSKY LORY/2.jpg,191,1,
191,DUSKY LORY,/kaggle/input/100-bird-species/test/DUSKY LORY/4.jpg,191,1,
191,DUSKY LORY,/kaggle/input/100-bird-species/test/DUSKY LORY/3.jpg,191,1,
192,DUSKY ROBIN,/kaggle/input/100-bird-species/test/DUSKY ROBIN/3.jpg,192,1,
192,DUSKY ROBIN,/kaggle/input/100-bird-species/test/DUSKY ROBIN/2.jpg,185,0,
192,DUSKY ROBIN,/kaggle/input/100-bird-species/test/DUSKY ROBIN/5.jpg,192,1,
192,DUSKY ROBIN,/kaggle/input/100-bird-species/test/DUSKY ROBIN/1.jpg,192,1,
192,DUSKY ROBIN,/kaggle/input/100-bird-species/test/DUSKY ROBIN/4.jpg,192,1,
193,EARED PITA,/kaggle/input/100-bird-species/test/EARED PITA/2.jpg,193,1,
193,EARED PITA,/kaggle/input/100-bird-species/test/EARED PITA/5.jpg,193,1,
193,EARED PITA,/kaggle/input/100-bird-species/test/EARED PITA/3.jpg,193,1,
193,EARED PITA,/kaggle/input/100-bird-species/test/EARED PITA/1.jpg,193,1,
193,EARED PITA,/kaggle/input/100-bird-species/test/EARED PITA/4.jpg,193,1,
194,EASTERN BLUEBIRD,/kaggle/input/100-bird-species/test/EASTERN BLUEBIRD/4.jpg,194,1,
194,EASTERN BLUEBIRD,/kaggle/input/100-bird-species/test/EASTERN BLUEBIRD/5.jpg,194,1,
194,EASTERN BLUEBIRD,/kaggle/input/100-bird-species/test/EASTERN BLUEBIRD/3.jpg,194,1,
194,EASTERN BLUEBIRD,/kaggle/input/100-bird-species/test/EASTERN BLUEBIRD/1.jpg,194,1,
194,EASTERN BLUEBIRD,/kaggle/input/100-bird-species/test/EASTERN BLUEBIRD/2.jpg,194,1,
195,EASTERN BLUEBONNET,/kaggle/input/100-bird-species/test/EASTERN BLUEBONNET/1.jpg,195,1,
195,EASTERN BLUEBONNET,/kaggle/input/100-bird-species/test/EASTERN BLUEBONNET/4.jpg,195,1,
195,EASTERN BLUEBONNET,/kaggle/input/100-bird-species/test/EASTERN BLUEBONNET/2.jpg,195,1,
195,EASTERN BLUEBONNET,/kaggle/input/100-bird-species/test/EASTERN BLUEBONNET/3.jpg,195,1,
195,EASTERN BLUEBONNET,/kaggle/input/100-bird-species/test/EASTERN BLUEBONNET/5.jpg,195,1,
196,EASTERN GOLDEN WEAVER,/kaggle/input/100-bird-species/test/EASTERN GOLDEN WEAVER/2.jpg,196,1,
196,EASTERN GOLDEN WEAVER,/kaggle/input/100-bird-species/test/EASTERN GOLDEN WEAVER/3.jpg,196,1,
196,EASTERN GOLDEN WEAVER,/kaggle/input/100-bird-species/test/EASTERN GOLDEN WEAVER/1.jpg,196,1,
196,EASTERN GOLDEN WEAVER,/kaggle/input/100-bird-species/test/EASTERN GOLDEN WEAVER/5.jpg,196,1,
196,EASTERN GOLDEN WEAVER,/kaggle/input/100-bird-species/test/EASTERN GOLDEN WEAVER/4.jpg,196,1,
197,EASTERN MEADOWLARK,/kaggle/input/100-bird-species/test/EASTERN MEADOWLARK/1.jpg,197,1,
197,EASTERN MEADOWLARK,/kaggle/input/100-bird-species/test/EASTERN MEADOWLARK/2.jpg,197,1,
197,EASTERN MEADOWLARK,/kaggle/input/100-bird-species/test/EASTERN MEADOWLARK/3.jpg,197,1,
197,EASTERN MEADOWLARK,/kaggle/input/100-bird-species/test/EASTERN MEADOWLARK/4.jpg,197,1,
197,EASTERN MEADOWLARK,/kaggle/input/100-bird-species/test/EASTERN MEADOWLARK/5.jpg,197,1,
198,EASTERN ROSELLA,/kaggle/input/100-bird-species/test/EASTERN ROSELLA/1.jpg,198,1,
198,EASTERN ROSELLA,/kaggle/input/100-bird-species/test/EASTERN ROSELLA/3.jpg,198,1,
198,EASTERN ROSELLA,/kaggle/input/100-bird-species/test/EASTERN ROSELLA/2.jpg,198,1,
198,EASTERN ROSELLA,/kaggle/input/100-bird-species/test/EASTERN ROSELLA/5.jpg,198,1,
198,EASTERN ROSELLA,/kaggle/input/100-bird-species/test/EASTERN ROSELLA/4.jpg,198,1,
199,EASTERN TOWEE,/kaggle/input/100-bird-species/test/EASTERN TOWEE/1.jpg,199,1,
199,EASTERN TOWEE,/kaggle/input/100-bird-species/test/EASTERN TOWEE/2.jpg,199,1,
199,EASTERN TOWEE,/kaggle/input/100-bird-species/test/EASTERN TOWEE/3.jpg,199,1,
199,EASTERN TOWEE,/kaggle/input/100-bird-species/test/EASTERN TOWEE/4.jpg,199,1,
199,EASTERN TOWEE,/kaggle/input/100-bird-species/test/EASTERN TOWEE/5.jpg,199,1,
200,EASTERN WIP POOR WILL,/kaggle/input/100-bird-species/test/EASTERN WIP POOR WILL/1.jpg,200,1,
200,EASTERN WIP POOR WILL,/kaggle/input/100-bird-species/test/EASTERN WIP POOR WILL/3.jpg,200,1,
200,EASTERN WIP POOR WILL,/kaggle/input/100-bird-species/test/EASTERN WIP POOR WILL/2.jpg,200,1,
200,EASTERN WIP POOR WILL,/kaggle/input/100-bird-species/test/EASTERN WIP POOR WILL/5.jpg,200,1,
200,EASTERN WIP POOR WILL,/kaggle/input/100-bird-species/test/EASTERN WIP POOR WILL/4.jpg,200,1,
201,EASTERN YELLOW ROBIN,/kaggle/input/100-bird-species/test/EASTERN YELLOW ROBIN/1.jpg,201,1,
201,EASTERN YELLOW ROBIN,/kaggle/input/100-bird-species/test/EASTERN YELLOW ROBIN/2.jpg,201,1,
201,EASTERN YELLOW ROBIN,/kaggle/input/100-bird-species/test/EASTERN YELLOW ROBIN/3.jpg,201,1,
201,EASTERN YELLOW ROBIN,/kaggle/input/100-bird-species/test/EASTERN YELLOW ROBIN/4.jpg,201,1,
201,EASTERN YELLOW ROBIN,/kaggle/input/100-bird-species/test/EASTERN YELLOW ROBIN/5.jpg,201,1,
202,ECUADORIAN HILLSTAR,/kaggle/input/100-bird-species/test/ECUADORIAN HILLSTAR/3.jpg,202,1,
202,ECUADORIAN HILLSTAR,/kaggle/input/100-bird-species/test/ECUADORIAN HILLSTAR/1.jpg,202,1,
202,ECUADORIAN HILLSTAR,/kaggle/input/100-bird-species/test/ECUADORIAN HILLSTAR/2.jpg,202,1,
202,ECUADORIAN HILLSTAR,/kaggle/input/100-bird-species/test/ECUADORIAN HILLSTAR/4.jpg,202,1,
202,ECUADORIAN HILLSTAR,/kaggle/input/100-bird-species/test/ECUADORIAN HILLSTAR/5.jpg,202,1,
203,EGYPTIAN GOOSE,/kaggle/input/100-bird-species/test/EGYPTIAN GOOSE/1.jpg,203,1,
203,EGYPTIAN GOOSE,/kaggle/input/100-bird-species/test/EGYPTIAN GOOSE/2.jpg,203,1,
203,EGYPTIAN GOOSE,/kaggle/input/100-bird-species/test/EGYPTIAN GOOSE/3.jpg,203,1,
203,EGYPTIAN GOOSE,/kaggle/input/100-bird-species/test/EGYPTIAN GOOSE/4.jpg,203,1,
203,EGYPTIAN GOOSE,/kaggle/input/100-bird-species/test/EGYPTIAN GOOSE/5.jpg,203,1,
204,ELEGANT TROGON,/kaggle/input/100-bird-species/test/ELEGANT TROGON/1.jpg,204,1,
204,ELEGANT TROGON,/kaggle/input/100-bird-species/test/ELEGANT TROGON/3.jpg,204,1,
204,ELEGANT TROGON,/kaggle/input/100-bird-species/test/ELEGANT TROGON/2.jpg,204,1,
204,ELEGANT TROGON,/kaggle/input/100-bird-species/test/ELEGANT TROGON/4.jpg,204,1,
204,ELEGANT TROGON,/kaggle/input/100-bird-species/test/ELEGANT TROGON/5.jpg,204,1,
205,ELLIOTS  PHEASANT,/kaggle/input/100-bird-species/test/ELLIOTS  PHEASANT/1.jpg,205,1,
205,ELLIOTS  PHEASANT,/kaggle/input/100-bird-species/test/ELLIOTS  PHEASANT/2.jpg,205,1,
205,ELLIOTS  PHEASANT,/kaggle/input/100-bird-species/test/ELLIOTS  PHEASANT/3.jpg,205,1,
205,ELLIOTS  PHEASANT,/kaggle/input/100-bird-species/test/ELLIOTS  PHEASANT/4.jpg,205,1,
205,ELLIOTS  PHEASANT,/kaggle/input/100-bird-species/test/ELLIOTS  PHEASANT/5.jpg,205,1,
206,EMERALD TANAGER,/kaggle/input/100-bird-species/test/EMERALD TANAGER/1.jpg,206,1,
206,EMERALD TANAGER,/kaggle/input/100-bird-species/test/EMERALD TANAGER/2.jpg,206,1,
206,EMERALD TANAGER,/kaggle/input/100-bird-species/test/EMERALD TANAGER/3.jpg,206,1,
206,EMERALD TANAGER,/kaggle/input/100-bird-species/test/EMERALD TANAGER/4.jpg,206,1,
206,EMERALD TANAGER,/kaggle/input/100-bird-species/test/EMERALD TANAGER/5.jpg,206,1,
207,EMPEROR PENGUIN,/kaggle/input/100-bird-species/test/EMPEROR PENGUIN/1.jpg,207,1,
207,EMPEROR PENGUIN,/kaggle/input/100-bird-species/test/EMPEROR PENGUIN/2.jpg,207,1,
207,EMPEROR PENGUIN,/kaggle/input/100-bird-species/test/EMPEROR PENGUIN/3.jpg,207,1,
207,EMPEROR PENGUIN,/kaggle/input/100-bird-species/test/EMPEROR PENGUIN/4.jpg,207,1,
207,EMPEROR PENGUIN,/kaggle/input/100-bird-species/test/EMPEROR PENGUIN/5.jpg,207,1,
208,EMU,/kaggle/input/100-bird-species/test/EMU/1.jpg,208,1,
208,EMU,/kaggle/input/100-bird-species/test/EMU/2.jpg,208,1,
208,EMU,/kaggle/input/100-bird-species/test/EMU/3.jpg,366,0,
208,EMU,/kaggle/input/100-bird-species/test/EMU/4.jpg,208,1,
208,EMU,/kaggle/input/100-bird-species/test/EMU/5.jpg,208,1,
209,ENGGANO MYNA,/kaggle/input/100-bird-species/test/ENGGANO MYNA/1.jpg,209,1,
209,ENGGANO MYNA,/kaggle/input/100-bird-species/test/ENGGANO MYNA/2.jpg,209,1,
209,ENGGANO MYNA,/kaggle/input/100-bird-species/test/ENGGANO MYNA/3.jpg,209,1,
209,ENGGANO MYNA,/kaggle/input/100-bird-species/test/ENGGANO MYNA/4.jpg,209,1,
209,ENGGANO MYNA,/kaggle/input/100-bird-species/test/ENGGANO MYNA/5.jpg,209,1,
210,EURASIAN BULLFINCH,/kaggle/input/100-bird-species/test/EURASIAN BULLFINCH/5.jpg,210,1,
210,EURASIAN BULLFINCH,/kaggle/input/100-bird-species/test/EURASIAN BULLFINCH/4.jpg,210,1,
210,EURASIAN BULLFINCH,/kaggle/input/100-bird-species/test/EURASIAN BULLFINCH/3.jpg,210,1,
210,EURASIAN BULLFINCH,/kaggle/input/100-bird-species/test/EURASIAN BULLFINCH/2.jpg,210,1,
210,EURASIAN BULLFINCH,/kaggle/input/100-bird-species/test/EURASIAN BULLFINCH/1.jpg,210,1,
211,EURASIAN GOLDEN ORIOLE,/kaggle/input/100-bird-species/test/EURASIAN GOLDEN ORIOLE/1.jpg,211,1,
211,EURASIAN GOLDEN ORIOLE,/kaggle/input/100-bird-species/test/EURASIAN GOLDEN ORIOLE/5.jpg,211,1,
211,EURASIAN GOLDEN ORIOLE,/kaggle/input/100-bird-species/test/EURASIAN GOLDEN ORIOLE/2.jpg,211,1,
211,EURASIAN GOLDEN ORIOLE,/kaggle/input/100-bird-species/test/EURASIAN GOLDEN ORIOLE/4.jpg,211,1,
211,EURASIAN GOLDEN ORIOLE,/kaggle/input/100-bird-species/test/EURASIAN GOLDEN ORIOLE/3.jpg,211,1,
212,EURASIAN MAGPIE,/kaggle/input/100-bird-species/test/EURASIAN MAGPIE/2.jpg,212,1,
212,EURASIAN MAGPIE,/kaggle/input/100-bird-species/test/EURASIAN MAGPIE/3.jpg,212,1,
212,EURASIAN MAGPIE,/kaggle/input/100-bird-species/test/EURASIAN MAGPIE/1.jpg,212,1,
212,EURASIAN MAGPIE,/kaggle/input/100-bird-species/test/EURASIAN MAGPIE/5.jpg,212,1,
212,EURASIAN MAGPIE,/kaggle/input/100-bird-species/test/EURASIAN MAGPIE/4.jpg,212,1,
213,EUROPEAN GOLDFINCH,/kaggle/input/100-bird-species/test/EUROPEAN GOLDFINCH/5.jpg,213,1,
213,EUROPEAN GOLDFINCH,/kaggle/input/100-bird-species/test/EUROPEAN GOLDFINCH/4.jpg,27,0,
213,EUROPEAN GOLDFINCH,/kaggle/input/100-bird-species/test/EUROPEAN GOLDFINCH/1.jpg,213,1,
213,EUROPEAN GOLDFINCH,/kaggle/input/100-bird-species/test/EUROPEAN GOLDFINCH/2.jpg,213,1,
213,EUROPEAN GOLDFINCH,/kaggle/input/100-bird-species/test/EUROPEAN GOLDFINCH/3.jpg,213,1,
214,EUROPEAN TURTLE DOVE,/kaggle/input/100-bird-species/test/EUROPEAN TURTLE DOVE/5.jpg,214,1,
214,EUROPEAN TURTLE DOVE,/kaggle/input/100-bird-species/test/EUROPEAN TURTLE DOVE/4.jpg,214,1,
214,EUROPEAN TURTLE DOVE,/kaggle/input/100-bird-species/test/EUROPEAN TURTLE DOVE/3.jpg,214,1,
214,EUROPEAN TURTLE DOVE,/kaggle/input/100-bird-species/test/EUROPEAN TURTLE DOVE/2.jpg,214,1,
214,EUROPEAN TURTLE DOVE,/kaggle/input/100-bird-species/test/EUROPEAN TURTLE DOVE/1.jpg,214,1,
215,EVENING GROSBEAK,/kaggle/input/100-bird-species/test/EVENING GROSBEAK/1.jpg,215,1,
215,EVENING GROSBEAK,/kaggle/input/100-bird-species/test/EVENING GROSBEAK/2.jpg,215,1,
215,EVENING GROSBEAK,/kaggle/input/100-bird-species/test/EVENING GROSBEAK/3.jpg,215,1,
215,EVENING GROSBEAK,/kaggle/input/100-bird-species/test/EVENING GROSBEAK/4.jpg,215,1,
215,EVENING GROSBEAK,/kaggle/input/100-bird-species/test/EVENING GROSBEAK/5.jpg,215,1,
216,FAIRY BLUEBIRD,/kaggle/input/100-bird-species/test/FAIRY BLUEBIRD/2.jpg,216,1,
216,FAIRY BLUEBIRD,/kaggle/input/100-bird-species/test/FAIRY BLUEBIRD/3.jpg,216,1,
216,FAIRY BLUEBIRD,/kaggle/input/100-bird-species/test/FAIRY BLUEBIRD/1.jpg,216,1,
216,FAIRY BLUEBIRD,/kaggle/input/100-bird-species/test/FAIRY BLUEBIRD/5.jpg,216,1,
216,FAIRY BLUEBIRD,/kaggle/input/100-bird-species/test/FAIRY BLUEBIRD/4.jpg,216,1,
217,FAIRY PENGUIN,/kaggle/input/100-bird-species/test/FAIRY PENGUIN/1.jpg,217,1,
217,FAIRY PENGUIN,/kaggle/input/100-bird-species/test/FAIRY PENGUIN/2.jpg,217,1,
217,FAIRY PENGUIN,/kaggle/input/100-bird-species/test/FAIRY PENGUIN/3.jpg,217,1,
217,FAIRY PENGUIN,/kaggle/input/100-bird-species/test/FAIRY PENGUIN/4.jpg,217,1,
217,FAIRY PENGUIN,/kaggle/input/100-bird-species/test/FAIRY PENGUIN/5.jpg,217,1,
218,FAIRY TERN,/kaggle/input/100-bird-species/test/FAIRY TERN/1.jpg,218,1,
218,FAIRY TERN,/kaggle/input/100-bird-species/test/FAIRY TERN/2.jpg,218,1,
218,FAIRY TERN,/kaggle/input/100-bird-species/test/FAIRY TERN/3.jpg,218,1,
218,FAIRY TERN,/kaggle/input/100-bird-species/test/FAIRY TERN/5.jpg,218,1,
218,FAIRY TERN,/kaggle/input/100-bird-species/test/FAIRY TERN/4.jpg,218,1,
219,FAN TAILED WIDOW,/kaggle/input/100-bird-species/test/FAN TAILED WIDOW/1.jpg,219,1,
219,FAN TAILED WIDOW,/kaggle/input/100-bird-species/test/FAN TAILED WIDOW/5.jpg,219,1,
219,FAN TAILED WIDOW,/kaggle/input/100-bird-species/test/FAN TAILED WIDOW/2.jpg,219,1,
219,FAN TAILED WIDOW,/kaggle/input/100-bird-species/test/FAN TAILED WIDOW/4.jpg,219,1,
219,FAN TAILED WIDOW,/kaggle/input/100-bird-species/test/FAN TAILED WIDOW/3.jpg,219,1,
220,FASCIATED WREN,/kaggle/input/100-bird-species/test/FASCIATED WREN/2.jpg,220,1,
220,FASCIATED WREN,/kaggle/input/100-bird-species/test/FASCIATED WREN/3.jpg,220,1,
220,FASCIATED WREN,/kaggle/input/100-bird-species/test/FASCIATED WREN/1.jpg,220,1,
220,FASCIATED WREN,/kaggle/input/100-bird-species/test/FASCIATED WREN/5.jpg,220,1,
220,FASCIATED WREN,/kaggle/input/100-bird-species/test/FASCIATED WREN/4.jpg,220,1,
221,FIERY MINIVET,/kaggle/input/100-bird-species/test/FIERY MINIVET/5.jpg,221,1,
221,FIERY MINIVET,/kaggle/input/100-bird-species/test/FIERY MINIVET/4.jpg,221,1,
221,FIERY MINIVET,/kaggle/input/100-bird-species/test/FIERY MINIVET/3.jpg,221,1,
221,FIERY MINIVET,/kaggle/input/100-bird-species/test/FIERY MINIVET/2.jpg,221,1,
221,FIERY MINIVET,/kaggle/input/100-bird-species/test/FIERY MINIVET/1.jpg,221,1,
222,FIORDLAND PENGUIN,/kaggle/input/100-bird-species/test/FIORDLAND PENGUIN/5.jpg,222,1,
222,FIORDLAND PENGUIN,/kaggle/input/100-bird-species/test/FIORDLAND PENGUIN/4.jpg,222,1,
222,FIORDLAND PENGUIN,/kaggle/input/100-bird-species/test/FIORDLAND PENGUIN/3.jpg,222,1,
222,FIORDLAND PENGUIN,/kaggle/input/100-bird-species/test/FIORDLAND PENGUIN/2.jpg,222,1,
222,FIORDLAND PENGUIN,/kaggle/input/100-bird-species/test/FIORDLAND PENGUIN/1.jpg,222,1,
223,FIRE TAILLED MYZORNIS,/kaggle/input/100-bird-species/test/FIRE TAILLED MYZORNIS/1.jpg,223,1,
223,FIRE TAILLED MYZORNIS,/kaggle/input/100-bird-species/test/FIRE TAILLED MYZORNIS/5.jpg,223,1,
223,FIRE TAILLED MYZORNIS,/kaggle/input/100-bird-species/test/FIRE TAILLED MYZORNIS/2.jpg,223,1,
223,FIRE TAILLED MYZORNIS,/kaggle/input/100-bird-species/test/FIRE TAILLED MYZORNIS/4.jpg,223,1,
223,FIRE TAILLED MYZORNIS,/kaggle/input/100-bird-species/test/FIRE TAILLED MYZORNIS/3.jpg,223,1,
224,FLAME BOWERBIRD,/kaggle/input/100-bird-species/test/FLAME BOWERBIRD/3.jpg,224,1,
224,FLAME BOWERBIRD,/kaggle/input/100-bird-species/test/FLAME BOWERBIRD/2.jpg,224,1,
224,FLAME BOWERBIRD,/kaggle/input/100-bird-species/test/FLAME BOWERBIRD/1.jpg,224,1,
224,FLAME BOWERBIRD,/kaggle/input/100-bird-species/test/FLAME BOWERBIRD/5.jpg,224,1,
224,FLAME BOWERBIRD,/kaggle/input/100-bird-species/test/FLAME BOWERBIRD/4.jpg,224,1,
225,FLAME TANAGER,/kaggle/input/100-bird-species/test/FLAME TANAGER/2.jpg,225,1,
225,FLAME TANAGER,/kaggle/input/100-bird-species/test/FLAME TANAGER/4.jpg,225,1,
225,FLAME TANAGER,/kaggle/input/100-bird-species/test/FLAME TANAGER/5.jpg,225,1,
225,FLAME TANAGER,/kaggle/input/100-bird-species/test/FLAME TANAGER/3.jpg,225,1,
225,FLAME TANAGER,/kaggle/input/100-bird-species/test/FLAME TANAGER/1.jpg,225,1,
226,FOREST WAGTAIL,/kaggle/input/100-bird-species/test/FOREST WAGTAIL/2.jpg,226,1,
226,FOREST WAGTAIL,/kaggle/input/100-bird-species/test/FOREST WAGTAIL/4.jpg,226,1,
226,FOREST WAGTAIL,/kaggle/input/100-bird-species/test/FOREST WAGTAIL/3.jpg,226,1,
226,FOREST WAGTAIL,/kaggle/input/100-bird-species/test/FOREST WAGTAIL/5.jpg,226,1,
226,FOREST WAGTAIL,/kaggle/input/100-bird-species/test/FOREST WAGTAIL/1.jpg,226,1,
227,FRIGATE,/kaggle/input/100-bird-species/test/FRIGATE/1.jpg,227,1,
227,FRIGATE,/kaggle/input/100-bird-species/test/FRIGATE/5.jpg,227,1,
227,FRIGATE,/kaggle/input/100-bird-species/test/FRIGATE/4.jpg,227,1,
227,FRIGATE,/kaggle/input/100-bird-species/test/FRIGATE/3.jpg,227,1,
227,FRIGATE,/kaggle/input/100-bird-species/test/FRIGATE/2.jpg,227,1,
228,FRILL BACK PIGEON,/kaggle/input/100-bird-species/test/FRILL BACK PIGEON/5.jpg,228,1,
228,FRILL BACK PIGEON,/kaggle/input/100-bird-species/test/FRILL BACK PIGEON/3.jpg,228,1,
228,FRILL BACK PIGEON,/kaggle/input/100-bird-species/test/FRILL BACK PIGEON/1.jpg,228,1,
228,FRILL BACK PIGEON,/kaggle/input/100-bird-species/test/FRILL BACK PIGEON/2.jpg,228,1,
228,FRILL BACK PIGEON,/kaggle/input/100-bird-species/test/FRILL BACK PIGEON/4.jpg,228,1,
229,GAMBELS QUAIL,/kaggle/input/100-bird-species/test/GAMBELS QUAIL/4.jpg,229,1,
229,GAMBELS QUAIL,/kaggle/input/100-bird-species/test/GAMBELS QUAIL/5.jpg,229,1,
229,GAMBELS QUAIL,/kaggle/input/100-bird-species/test/GAMBELS QUAIL/3.jpg,229,1,
229,GAMBELS QUAIL,/kaggle/input/100-bird-species/test/GAMBELS QUAIL/1.jpg,229,1,
229,GAMBELS QUAIL,/kaggle/input/100-bird-species/test/GAMBELS QUAIL/2.jpg,229,1,
230,GANG GANG COCKATOO,/kaggle/input/100-bird-species/test/GANG GANG COCKATOO/5.jpg,230,1,
230,GANG GANG COCKATOO,/kaggle/input/100-bird-species/test/GANG GANG COCKATOO/1.jpg,230,1,
230,GANG GANG COCKATOO,/kaggle/input/100-bird-species/test/GANG GANG COCKATOO/4.jpg,230,1,
230,GANG GANG COCKATOO,/kaggle/input/100-bird-species/test/GANG GANG COCKATOO/2.jpg,230,1,
230,GANG GANG COCKATOO,/kaggle/input/100-bird-species/test/GANG GANG COCKATOO/3.jpg,230,1,
231,GILA WOODPECKER,/kaggle/input/100-bird-species/test/GILA WOODPECKER/5.jpg,231,1,
231,GILA WOODPECKER,/kaggle/input/100-bird-species/test/GILA WOODPECKER/4.jpg,231,1,
231,GILA WOODPECKER,/kaggle/input/100-bird-species/test/GILA WOODPECKER/3.jpg,231,1,
231,GILA WOODPECKER,/kaggle/input/100-bird-species/test/GILA WOODPECKER/2.jpg,231,1,
231,GILA WOODPECKER,/kaggle/input/100-bird-species/test/GILA WOODPECKER/1.jpg,231,1,
232,GILDED FLICKER,/kaggle/input/100-bird-species/test/GILDED FLICKER/3.jpg,232,1,
232,GILDED FLICKER,/kaggle/input/100-bird-species/test/GILDED FLICKER/5.jpg,350,0,
232,GILDED FLICKER,/kaggle/input/100-bird-species/test/GILDED FLICKER/2.jpg,232,1,
232,GILDED FLICKER,/kaggle/input/100-bird-species/test/GILDED FLICKER/1.jpg,232,1,
232,GILDED FLICKER,/kaggle/input/100-bird-species/test/GILDED FLICKER/4.jpg,350,0,
233,GLOSSY IBIS,/kaggle/input/100-bird-species/test/GLOSSY IBIS/5.jpg,233,1,
233,GLOSSY IBIS,/kaggle/input/100-bird-species/test/GLOSSY IBIS/4.jpg,233,1,
233,GLOSSY IBIS,/kaggle/input/100-bird-species/test/GLOSSY IBIS/3.jpg,233,1,
233,GLOSSY IBIS,/kaggle/input/100-bird-species/test/GLOSSY IBIS/2.jpg,233,1,
233,GLOSSY IBIS,/kaggle/input/100-bird-species/test/GLOSSY IBIS/1.jpg,233,1,
234,GO AWAY BIRD,/kaggle/input/100-bird-species/test/GO AWAY BIRD/3.jpg,234,1,
234,GO AWAY BIRD,/kaggle/input/100-bird-species/test/GO AWAY BIRD/4.jpg,234,1,
234,GO AWAY BIRD,/kaggle/input/100-bird-species/test/GO AWAY BIRD/1.jpg,234,1,
234,GO AWAY BIRD,/kaggle/input/100-bird-species/test/GO AWAY BIRD/2.jpg,234,1,
234,GO AWAY BIRD,/kaggle/input/100-bird-species/test/GO AWAY BIRD/5.jpg,234,1,
235,GOLD WING WARBLER,/kaggle/input/100-bird-species/test/GOLD WING WARBLER/3.jpg,235,1,
235,GOLD WING WARBLER,/kaggle/input/100-bird-species/test/GOLD WING WARBLER/2.jpg,235,1,
235,GOLD WING WARBLER,/kaggle/input/100-bird-species/test/GOLD WING WARBLER/1.jpg,235,1,
235,GOLD WING WARBLER,/kaggle/input/100-bird-species/test/GOLD WING WARBLER/5.jpg,235,1,
235,GOLD WING WARBLER,/kaggle/input/100-bird-species/test/GOLD WING WARBLER/4.jpg,235,1,
236,GOLDEN BOWER BIRD,/kaggle/input/100-bird-species/test/GOLDEN BOWER BIRD/4.jpg,236,1,
236,GOLDEN BOWER BIRD,/kaggle/input/100-bird-species/test/GOLDEN BOWER BIRD/3.jpg,236,1,
236,GOLDEN BOWER BIRD,/kaggle/input/100-bird-species/test/GOLDEN BOWER BIRD/1.jpg,236,1,
236,GOLDEN BOWER BIRD,/kaggle/input/100-bird-species/test/GOLDEN BOWER BIRD/5.jpg,236,1,
236,GOLDEN BOWER BIRD,/kaggle/input/100-bird-species/test/GOLDEN BOWER BIRD/2.jpg,236,1,
237,GOLDEN CHEEKED WARBLER,/kaggle/input/100-bird-species/test/GOLDEN CHEEKED WARBLER/5.jpg,237,1,
237,GOLDEN CHEEKED WARBLER,/kaggle/input/100-bird-species/test/GOLDEN CHEEKED WARBLER/4.jpg,237,1,
237,GOLDEN CHEEKED WARBLER,/kaggle/input/100-bird-species/test/GOLDEN CHEEKED WARBLER/3.jpg,237,1,
237,GOLDEN CHEEKED WARBLER,/kaggle/input/100-bird-species/test/GOLDEN CHEEKED WARBLER/2.jpg,237,1,
237,GOLDEN CHEEKED WARBLER,/kaggle/input/100-bird-species/test/GOLDEN CHEEKED WARBLER/1.jpg,237,1,
238,GOLDEN CHLOROPHONIA,/kaggle/input/100-bird-species/test/GOLDEN CHLOROPHONIA/4.jpg,238,1,
238,GOLDEN CHLOROPHONIA,/kaggle/input/100-bird-species/test/GOLDEN CHLOROPHONIA/2.jpg,238,1,
238,GOLDEN CHLOROPHONIA,/kaggle/input/100-bird-species/test/GOLDEN CHLOROPHONIA/5.jpg,238,1,
238,GOLDEN CHLOROPHONIA,/kaggle/input/100-bird-species/test/GOLDEN CHLOROPHONIA/1.jpg,238,1,
238,GOLDEN CHLOROPHONIA,/kaggle/input/100-bird-species/test/GOLDEN CHLOROPHONIA/3.jpg,238,1,
239,GOLDEN EAGLE,/kaggle/input/100-bird-species/test/GOLDEN EAGLE/5.jpg,239,1,
239,GOLDEN EAGLE,/kaggle/input/100-bird-species/test/GOLDEN EAGLE/4.jpg,239,1,
239,GOLDEN EAGLE,/kaggle/input/100-bird-species/test/GOLDEN EAGLE/3.jpg,239,1,
239,GOLDEN EAGLE,/kaggle/input/100-bird-species/test/GOLDEN EAGLE/2.jpg,239,1,
239,GOLDEN EAGLE,/kaggle/input/100-bird-species/test/GOLDEN EAGLE/1.jpg,239,1,
